yeartime,monthtime,customerid,amount,maxbalance,minbalance
2015,3,60,26795.6342379,44547.4931051,21396.6796858
2015,4,60,36698.5054766,43082.6987398,10440.5258081
2015,5,60,22323.9218968,47213.4711053,29524.0878552
2015,6,60,50522.8074473,64599.4727764,31041.3715837
2015,7,60,30154.3290479,76420.3397508,58978.3935434
2015,8,60,23371.1825942,66906.1718918,26699.0911735
2015,9,60,24453.3231102,26723.1306438,10176.1681492
2015,10,60,53079.0266205,56618.0045047,11153.2584754
2015,11,60,26944.2573613,39474.7248857,22479.5990042
2015,12,60,40294.0736778,62634.1054835,30719.711605
2016,1,60,29385.4745394,74497.7186183,54881.037251
2016,2,60,18924.8581882,72131.9416816,53207.0834934
2016,3,60,33707.3615649,81449.3000688,64162.0482756
2016,4,60,14354.0,63097.6540694,48743.6540694
2016,5,60,28188.8377887,55060.7897306,40706.7897306
2016,6,60,32336.5668776,67412.5442948,33707.6989318
2016,7,60,14354.0,42148.778482,24833.3743742
2016,8,60,37085.3878537,46111.6072635,17985.0828444
2016,9,60,32174.8541186,58601.8876393,38258.1841891
2016,10,60,28621.9847267,63683.8817512,43022.0356664
2016,11,60,21053.3232322,55299.5821713,34246.2589391
2016,12,60,22458.6365376,71992.7093877,49534.0728501
2017,1,60,15097.6681504,55388.2569116,32706.7600605
2017,2,60,750.991710189,39224.1263706,29554.7836239
2014,1,61,33678.9836977,41093.5469705,12810.0508698
2014,2,61,33499.6117777,54997.9428865,31296.6382737
2014,3,61,32547.2777727,52980.5668865,27635.0490164
2014,4,61,37126.8720942,45689.985875,22587.1344437
2014,5,61,23610.3544135,45437.5591491,22897.2258158
2014,6,61,24448.3241645,41682.400966,17234.0768014
2014,7,61,38290.1327978,48009.9206295,23658.9668358
2014,8,61,25787.4146646,42499.9782136,16712.5635491
2014,9,61,52621.7326602,48068.1108526,8697.30560701
2014,10,61,39178.1279022,48164.6577412,21477.5781041
2014,11,61,26116.8039689,45756.4248541,11416.21911
2014,12,61,32821.0466129,33162.4275795,1113.65765783
2015,1,61,34820.1350312,42292.194398,11807.8337468
2015,2,61,22867.8374917,42292.194398,13720.2975246
2015,3,61,26938.1978027,35920.7652521,8982.56744943
2015,4,61,38648.9600827,65373.7327831,28799.4520349
2015,5,61,36313.9113342,58162.7805712,23748.915207
2015,6,61,45400.7903348,69593.1589596,29745.6106545
2015,7,61,56765.16533,75142.44323,37817.6662365
2015,8,61,22540.3333333,68752.6754999,34235.3177302
2015,9,61,41662.9196304,55912.3582748,14249.4386444
2015,10,61,50227.0007754,76905.8980175,43930.4969967
2015,11,61,50372.3643955,96205.7275659,62459.5434014
2015,12,61,28889.117571,91110.1865424,62221.0689714
2016,1,61,51577.5081664,76447.8258241,41468.4900651
2016,2,61,27019.7310271,89011.7512055,66090.0201784
2016,3,61,27319.3078369,65678.3217082,38359.0138714
2016,4,61,31192.6935613,52156.3943923,22913.0982465
2016,5,61,37836.7129474,34753.8970376,11131.5595847
2016,6,61,28417.8825296,43766.228841,18245.361194
2016,7,61,34932.5474395,56247.0889602,26351.1831661
2016,8,61,42193.353203,46180.0854597,20627.9180256
2016,9,61,35583.3310964,39427.2616049,3843.93050855
2016,10,61,37999.6142017,47426.7262005,23051.9227901
2016,11,61,23274.2052664,37089.3274679,14548.9941346
2016,12,61,37461.9386955,39194.9278423,5639.62242671
2017,1,61,38393.7971742,41306.9101681,17971.2269768
2017,2,61,21292.0973842,38507.1317864,27500.6269653
2014,1,62,24201.0299878,38689.3166544,15268.6109817
2014,2,62,43830.0582702,61837.8446774,28178.5828494
2014,3,62,45713.3607938,81710.5449303,41825.4789467
2014,4,62,29758.0784798,77626.6987004,47868.6202206
2014,5,62,38430.1287246,70290.5405853,36747.6120561
2014,6,62,21684.6666667,63632.3152336,41947.6485669
2014,7,62,24985.5514417,57715.6662928,36030.9996262
2014,8,62,32401.849211,58856.5926897,30161.2209468
2014,9,62,28869.6017402,53825.8989812,31539.4412091
2014,10,62,30018.9995839,44120.3845318,14101.3849479
2014,11,62,35808.6765028,37620.5042996,7346.37185954
2014,12,62,23755.228604,38896.1778618,17211.5111952
2015,1,62,33848.6596626,39126.2277492,13105.7867025
2015,2,62,42952.0395877,47129.0862089,22001.2544914
2015,3,62,46753.8246116,55853.8930369,25019.4561999
2015,4,62,26296.9093649,55940.3939773,33585.4846124
2015,5,62,31093.9403121,58235.3081197,36544.9579097
2015,6,62,28395.2222914,58687.8297244,37003.1630577
2015,7,62,27058.7641347,48713.0262023,21654.2620676
2015,8,62,33681.6819312,48933.036369,19480.7963118
2015,9,62,30706.9580123,45018.3934595,9358.62021958
2015,10,62,30496.5544325,42417.5874552,16472.4083099
2015,11,62,33008.3161336,40204.5402049,13027.806416
2015,12,62,37111.3290508,56160.4703627,19049.1413119
2016,1,62,28163.109331,50137.9142973,24047.1541063
2016,2,62,31620.4017519,61654.638394,33976.2366421
2016,3,62,38822.1418186,90868.9800533,57217.9176301
2016,4,62,25555.6236244,78929.8051394,54924.9573959
2016,5,62,36000.6020249,64863.6916662,43179.0249996
2016,6,62,22856.4636295,49992.4447099,28307.7780433
2016,7,62,29669.60565,33200.6227286,11515.9560619
2016,8,62,30968.6593833,34701.5349208,11241.4097363
2016,9,62,31486.1859948,43173.6148237,11687.4288289
2016,10,62,35508.1407603,59948.2797074,29657.9043618
2016,11,62,33903.5377067,56804.9181939,35120.2515272
2016,12,62,43962.9347315,47635.2179504,18087.4845026
2017,1,62,34015.2405655,70177.0794252,40103.8388597
2017,2,62,8650.5250656,43068.98752,28652.9360173
2014,1,63,24733.1494459,31971.2686291,9673.60196244
2014,2,63,27250.0989298,42185.9262059,19888.2595392
2014,3,63,32095.376664,56938.4857896,24843.1091256
2014,4,63,24546.6242075,48644.8314177,26347.1647511
2014,5,63,22297.6666667,54231.6930181,31934.0263514
2014,6,63,33382.7844914,53999.4857695,27207.6479006
2014,7,63,45244.8500168,50532.503078,22037.619482
2014,8,63,26219.9224851,38650.5386035,16352.8719368
2014,9,63,22297.6666667,37301.6678226,15004.0011559
2014,10,63,38947.3442619,50614.000422,21406.354529
2014,11,63,42623.8269724,47287.333382,22114.2715528
2014,12,63,34066.7168889,49226.8141902,26495.6788458
2015,1,63,36410.583334,59462.0411265,32101.9696044
2015,2,63,35093.9738292,48573.5070596,26223.3548406
2015,3,63,44687.1039575,55449.9516605,23248.673389
2015,4,63,22297.6666667,34294.4319831,11996.7653165
2015,5,63,27386.9804652,37594.946791,13121.7339685
2015,6,63,74735.4358729,61951.9632056,14557.4902291
2015,7,63,36197.1887183,47662.4955685,25364.8289018
2015,8,63,38332.7944235,55345.1608201,17012.3663966
2015,9,63,27957.5080263,59108.7719998,36124.4877918
2015,10,63,39007.2485317,63237.257578,32730.400018
2015,11,63,26276.8742185,53094.1037416,30796.4370749
2015,12,63,32359.6209964,69426.8676138,37067.2466174
2016,1,63,28083.4784283,60186.545531,22003.2455925
2016,2,63,59012.6090686,59417.8957217,36982.4651977
2016,3,63,34818.4534528,53631.9146156,31334.2479489
2016,4,63,22297.6666667,56231.9569222,33934.2902555
2016,5,63,41874.6339271,44626.8547949,22329.1881283
2016,6,63,23013.4389586,45342.6270868,4319.92319187
2016,7,63,47610.9899172,50001.8731891,9582.40660168
2016,8,63,39893.4442428,60440.0836418,38142.4169752
2016,9,63,35581.6444981,55454.9444667,29960.8973728
2016,10,63,22297.6666667,56096.1257848,33798.4591181
2016,11,63,31355.0214998,50400.1916143,27250.8169339
2016,12,63,35040.9370492,43275.1917612,11094.8263158
2017,1,63,41686.7440804,59446.2350697,36204.6520395
2017,2,63,0.0,50187.2932582,46133.2932582
2014,1,64,30579.0221338,42798.2801699,16499.6135032
2014,2,64,28359.5753504,56992.7764114,29518.8647928
2014,3,64,28110.2464897,50921.03944,24622.3727733
2014,4,64,42237.83506,54714.0719946,12476.2369346
2014,5,64,48230.9743992,50886.1397035,16901.5512171
2014,6,64,28640.8109187,53474.7388071,24833.9278884
2014,7,64,51548.9930977,65080.1819498,30774.7476745
2014,8,64,30205.6974597,76993.6602519,50694.9935852
2014,9,64,36300.4870861,68540.7747794,42242.1081128
2014,10,64,30464.7057994,76026.7326666,45562.0268672
2014,11,64,42124.2817373,84394.1458589,42269.8641217
2014,12,64,48603.8352817,82340.989465,45054.9325227
2015,1,64,31051.5965685,36265.6364971,7401.91135485
2015,2,64,35083.8007725,36707.2191576,4955.65032099
2015,3,64,54183.8921788,61482.5817823,16640.4267354
2015,4,64,31281.6667236,53780.7652391,27482.0985724
2015,5,64,35699.9922697,46123.6595098,18339.0129808
2015,6,64,34556.1141619,45816.5568418,19517.8901751
2015,7,64,34566.4940379,65337.4121561,33978.9936731
2015,8,64,37580.6664768,68615.4962448,24204.0175686
2015,9,64,36698.5459638,53854.2711483,17155.7251844
2015,10,64,36744.5070113,64300.1114929,35494.7678104
2015,11,64,34014.8778371,53925.7211535,27627.0544868
2015,12,64,49356.5100534,48113.4200684,21563.1333192
2016,1,64,33270.9490812,39909.4357328,11023.6136497
2016,2,64,26298.6666667,52823.1611284,26524.4944617
2016,3,64,33327.8193892,62823.0654458,36524.3987792
2016,4,64,28776.71177,40089.5262162,11312.8144462
2016,5,64,27204.6742787,36697.8196016,9493.14532291
2016,6,64,37223.9932773,41689.3004888,10862.391721
2016,7,64,30993.5745247,49205.2533227,18211.6787979
2016,8,64,35617.3388083,43750.352131,12914.0133227
2016,9,64,32795.9927468,37188.854945,4392.86219817
2016,10,64,39723.6382217,37200.8736575,10326.1521416
2016,11,64,62867.0196037,64645.2296238,18421.1960547
2016,12,64,38998.9704961,81079.8870447,43821.209759
2017,1,64,53915.7339426,78707.8869352,38842.5521089
2017,2,64,14350.5558743,87996.5036088,65616.202887
2014,1,65,20838.9244841,27782.2692079,9744.26920793
2014,2,65,34501.0131907,47789.6952206,19069.5993695
2014,3,65,20092.5972783,47366.4364372,29328.4364372
2014,4,65,26017.6968512,55324.5068139,33598.1769504
2014,5,65,25556.502775,46176.4349566,23861.0362482
2014,6,65,33168.7584686,50332.9670601,32294.9670601
2014,7,65,22136.5804409,43832.6818833,24803.0025306
2014,8,65,27302.1953787,41926.0508831,19173.9604345
2014,9,65,31234.885873,44414.1965575,18235.3220648
2014,10,65,18038.0,31731.5520217,13693.5520217
2014,11,65,18038.0,29844.7638411,11806.7638411
2014,12,65,33579.9438195,41347.0534454,7767.10962596
2015,1,65,33495.7655142,63002.8281299,29507.0626157
2015,2,65,39101.6003432,71942.0107873,44894.4819676
2015,3,65,41338.7447002,72873.7812151,48759.9806735
2015,4,65,37989.3648632,66293.2531831,45119.1881164
2015,5,65,36122.9036153,77866.8121544,49621.4612405
2015,6,65,33460.9771109,57213.7892653,33607.3620712
2015,7,65,25901.4415914,68054.4232626,45431.9816712
2015,8,65,18038.0,57044.2828861,34193.1069571
2015,9,65,20720.7606913,47627.0967719,29589.0967719
2015,10,65,35939.9802118,51863.0351306,28046.8171149
2015,11,65,22193.4584227,55472.805477,22082.5629714
2015,12,65,24824.638361,26834.6688693,2010.03050837
2016,1,65,37209.6083942,49076.3769724,15145.7685782
2016,2,65,39239.363318,51678.6089546,24605.5649922
2016,3,65,41352.3301231,59109.2752228,30266.178873
2016,4,65,23549.2642669,55600.8893028,34337.9588298
2016,5,65,20195.160981,41487.170439,22451.3373882
2016,6,65,45031.1069906,45854.3443359,24505.426875
2016,7,65,24027.6377835,34247.50411,10219.8663265
2016,8,65,29722.1977857,40129.5575046,13469.401719
2016,9,65,20948.2686559,30946.1829462,12641.7589901
2016,10,65,23786.9819161,38554.1993914,20516.1993914
2016,11,65,21962.805207,38710.420013,16747.614806
2016,12,65,31175.3246939,51847.7447069,28481.377554
2017,1,65,18038.0,43317.4931852,25279.4931852
2017,2,65,6855.85212431,42102.4874419,32223.4945768
2014,1,66,27139.0,39101.1316,11962.1316
2014,2,66,31493.8596195,52492.9088707,20999.0492512
2014,3,66,31432.552893,49909.8335003,22495.6629896
2014,4,66,47643.6085891,57553.3323811,23246.3873114
2014,5,66,40971.5139581,48778.5819128,16691.7812959
2014,6,66,44541.3002172,50032.8308322,17129.3523435
2014,7,66,46836.9844027,71484.6162041,24647.6318014
2014,8,66,27139.0,47963.1959916,19321.8771146
2014,9,66,47268.9574886,58459.8627663,22810.8653719
2014,10,66,47964.2168556,71607.1488021,32105.9938007
2014,11,66,51083.8196136,67587.8580976,33943.5042232
2014,12,66,33757.9016089,44685.5344892,13784.0454716
2015,1,66,36367.2909803,46488.8545838,19303.0926584
2015,2,66,55513.2173957,74451.683462,24666.6965089
2015,3,66,44442.5133315,63220.473729,27467.4463582
2015,4,66,29897.4893965,53900.0183511,26761.0183511
2015,5,66,32001.7283027,47915.4375736,17800.0537745
2015,6,66,27139.0,48658.4550146,21519.4550146
2015,7,66,28641.0561337,36585.7369621,9356.26221349
2015,8,66,33501.6496936,29208.9081633,1651.57078744
2015,9,66,57777.5360817,67646.633311,9869.09722926
2015,10,66,30858.5833236,52199.3559774,24438.1200219
2015,11,66,41852.3224739,50372.4803285,16971.1025682
2015,12,66,32029.12413,49886.6049856,20668.9825955
2016,1,66,39500.8759315,40482.1643638,4615.14743546
2016,2,66,30223.2578463,34129.7392007,6990.73920069
2016,3,66,27139.0,36605.2578413,9466.25784131
2016,4,66,39712.4976863,57130.429853,17417.9321667
2016,5,66,37990.3639236,49865.0866748,19500.6287525
2016,6,66,34479.8418236,58852.9111118,24373.0692882
2016,7,66,67748.3438812,56944.1298924,10211.764214
2016,8,66,33039.0274364,51279.5051698,24140.5051698
2016,9,66,82447.8077962,66612.41051,640.569445168
2016,10,66,27139.0,49486.6719433,22347.6719433
2016,11,66,32249.648092,64863.2201988,32613.5721068
2016,12,66,39828.7047549,65264.5633087,34816.5007113
2017,1,66,39913.9654196,60321.1517345,27965.4309258
2017,2,66,0.0,27749.8167316,20040.8350584
2014,1,67,27731.3333333,39395.4620999,11664.1287666
2014,2,67,34395.8424505,34183.4601589,6452.12682558
2014,3,67,42601.4037905,51256.1776565,16871.2333913
2014,4,67,32468.2686271,62984.2214092,30515.952782
2014,5,67,62597.4923326,74994.0778536,33648.3570176
2014,6,67,49445.2290064,63515.0626632,23007.9683549
2014,7,67,36458.727538,77395.2411767,40936.5136388
2014,8,67,32327.4294095,79210.1733178,51478.8399844
2014,9,67,32769.3703846,77740.3859357,50009.0526023
2014,10,67,32980.9900104,73736.5108263,46005.177493
2014,11,67,45820.9881302,59274.6040208,17346.6221409
2014,12,67,35945.1009195,66838.4803883,31244.5434024
2015,1,67,48856.5689613,84548.4140719,39870.1822521
2015,2,67,33784.3537724,90653.4690532,56869.1152808
2015,3,67,27731.3333333,58092.577451,24147.9464335
2015,4,67,27731.3333333,45265.6403173,17534.306984
2015,5,67,36512.5044649,35458.7639291,0.0
2015,6,67,40779.1620703,49628.5193689,8849.35729868
2015,7,67,42513.1614032,45659.7200135,17928.3866802
2015,8,67,33590.1427817,36063.7567569,8332.42342352
2015,9,67,45405.3623133,40507.5076534,4063.31446968
2015,10,67,45497.8484798,72399.3992407,29109.1946417
2015,11,67,36128.9472133,44864.5094772,8735.56226391
2015,12,67,41638.9378109,68033.209952,32955.0427534
2016,1,67,33527.3990523,55255.1009385,27523.7676052
2016,2,67,48290.6815213,57001.1263715,15373.5552547
2016,3,67,32265.6944174,37490.927753,6814.00452016
2016,4,67,37928.1729212,37928.1729212,0.0
2016,5,67,58191.420342,47721.0714209,19989.7380875
2016,6,67,30852.4419344,46556.4383276,18825.1049943
2016,7,67,27994.5835675,31110.3460239,3379.01269059
2016,8,67,51242.2173884,47796.4828413,4256.40874835
2016,9,67,38138.1988147,65584.9063363,33689.0598817
2016,10,67,33332.4859819,71819.5162336,44088.1829003
2016,11,67,36429.2305673,48815.9136754,21084.580342
2016,12,67,48673.9239413,79572.1071783,51840.7738449
2017,1,67,30768.8713671,56824.1355282,22846.8347347
2017,2,67,5238.46403666,31843.78524,22514.3396016
2014,1,68,28387.0,45268.12751,16881.12751
2014,2,68,34039.8115152,59247.4867721,30860.4867721
2014,3,68,46476.9303151,93892.3907261,47415.4604109
2014,4,68,35698.5708799,77538.3124632,49151.3124632
2014,5,68,35802.4745528,65411.9059607,35331.6134337
2014,6,68,34631.4207191,64888.6372496,35418.2165305
2014,7,68,28387.0,65104.5945595,36717.5945595
2014,8,68,38693.1874828,59969.4676511,26437.2801683
2014,9,68,34059.4769677,49114.9216722,15055.4447045
2014,10,68,42583.8454141,57258.0691616,18006.7163837
2014,11,68,32537.5373856,58548.0838377,26770.1153989
2014,12,68,39679.2337937,62300.6424266,33913.6424266
2015,1,68,35809.5060369,70182.9935602,36641.8857237
2015,2,68,58031.8574476,97434.2215874,44563.3641397
2015,3,68,28387.0,84767.772781,24315.6243151
2015,4,68,52055.3102861,70328.5667176,31372.6784532
2015,5,68,37064.009855,63630.0716274,35243.0716274
2015,6,68,41157.8589998,56130.3499134,26317.0277753
2015,7,68,57363.486463,69502.2508433,13728.4765336
2015,8,68,49224.69354,85407.6475276,49307.9250428
2015,9,68,34903.8275901,86135.2671392,57748.2671392
2015,10,68,28994.8725125,71651.148014,43264.148014
2015,11,68,28387.0,64471.2986116,36084.2986116
2015,12,68,29984.3187008,48285.6500534,19037.9504042
2016,1,68,62724.3014016,61286.4318534,12288.4914027
2016,2,68,57101.7785588,66553.9248604,31573.2916947
2016,3,68,39143.6988451,60775.1093668,21631.4105217
2016,4,68,42774.3852912,57178.8971423,24673.6608928
2016,5,68,34500.0232311,73114.5200909,44727.5200909
2016,6,68,33798.8077493,61796.2002587,33409.2002587
2016,7,68,28387.0,45954.4499499,17567.4499499
2016,8,68,65616.9007408,67058.0751977,15000.407456
2016,9,68,41356.872359,48080.8454104,18497.9461465
2016,10,68,74592.8108094,70848.5589924,10175.5022689
2016,11,68,28387.0,49839.2147566,13951.8541232
2016,12,68,50865.5289117,62645.6371937,13827.2922653
2017,1,68,30434.423986,63416.6760662,35029.6760662
2017,2,68,18508.7272863,65298.7539717,51951.0266854
2014,1,69,29076.1675524,39911.4281154,11618.1071946
2014,2,69,31525.9663523,32159.0530613,2648.01026517
2014,3,69,36397.2777424,41474.8347705,13859.697117
2014,4,69,41855.0051906,65056.4878075,28682.2152242
2014,5,69,30279.0346463,74127.6375194,50266.9708528
2014,6,69,32639.1635934,61594.3252693,36683.7423536
2014,7,69,36806.531563,52026.4312618,28165.7645952
2014,8,69,27132.9391399,31746.4801133,7885.81344663
2014,9,69,38231.8248183,44412.9037359,17120.0154106
2014,10,69,27347.1729066,39525.2600778,12178.0871712
2014,11,69,39854.924448,58751.3929297,30949.8218887
2014,12,69,54858.4129829,85049.7349847,34529.3220018
2015,1,69,28459.4700813,69245.3573112,40785.8872299
2015,2,69,41649.9075754,61350.9667409,37490.3000742
2015,3,69,29875.4338894,54758.8689648,29759.1836677
2015,4,69,34934.8092944,67781.5320171,38190.5088085
2015,5,69,40930.3787326,84168.3561416,43237.977409
2015,6,69,35836.4874123,84526.1810564,55697.8215439
2015,7,69,49628.6470955,71561.6555048,14342.5494042
2015,8,69,31403.2280211,46055.1523085,22194.4856418
2015,9,69,50791.0514027,55343.4352038,25392.3257306
2015,10,69,55659.7958139,67108.0961596,39730.4374371
2015,11,69,60257.3524006,64739.1460052,24853.0816008
2015,12,69,23860.6666667,61653.9741018,37793.3074351
2016,1,69,34623.753079,53602.1861416,29741.5194749
2016,2,69,23860.6666667,43626.0166187,19765.349952
2016,3,69,35107.8608725,54373.9760377,30513.3093711
2016,4,69,43482.624969,67000.756143,21604.4621746
2016,5,69,34895.5857512,51638.7501685,16743.1644173
2016,6,69,35429.9646333,45999.3969802,17355.0949176
2016,7,69,35250.0366485,54966.2359698,26087.21954
2016,8,69,49761.6924747,76383.6335603,42822.0016448
2016,9,69,34482.9540042,98352.9614274,68208.0074232
2016,10,69,52149.9041365,98907.0863278,64289.6061131
2016,11,69,23860.6666667,63413.8309227,39553.1642561
2016,12,69,58284.1360346,79885.7647766,38629.3600112
2017,1,69,37824.3972937,95866.0295266,62150.4846701
2017,2,69,5551.85343242,49194.8092556,33073.6702626
2014,1,70,15947.7596837,20681.3001504,6961.5138
