id,ACCOUNTID,TRANSACTIONID,BALANCE,TRANSACTIONTYPEID,CLASSIFICATIONID,PASSID,comments,OClassificationid
7367,8888888888,4211,2419447.5,2,None,None,None,None
7368,636714,4212,22129.7222981,1,None,None,None,None
7369,8888888888,4212,2422731.5,2,None,None,None,None
7370,878538,4213,16163.0431693,1,None,None,None,None
7371,8888888888,4213,2423410.5,2,None,None,None,None
7372,450148,4214,20997.5268778,1,None,None,None,None
7373,8888888888,4214,2424804.5,2,None,None,None,None
7374,839923,4215,43526.4287283,1,None,None,None,None
7375,8888888888,4215,2427569.5,2,None,None,None,None
7376,891150,4216,43617.199131,1,None,None,None,None
7377,8888888888,4216,2431825.5,2,None,None,None,None
7378,620127,4217,47802.9788603,1,None,None,None,None
7379,8888888888,4217,2435402.5,2,None,None,None,None
7380,212335,4218,38438.5951244,1,None,None,None,None
7381,8888888888,4218,2438434.5,2,None,None,None,None
7382,893318,4219,64995.0440633,1,None,None,None,None
7383,8888888888,4219,2440232.5,2,None,None,None,None
7384,524070,4220,19450.1154334,1,None,None,None,None
7385,8888888888,4220,2444161.5,2,None,None,None,None
7386,763673,4221,24753.0057052,1,None,None,None,None
7387,8888888888,4221,2445776.5,2,None,None,None,None
7388,115528,4222,23258.0588495,1,None,None,None,None
7389,8888888888,4222,2448433.5,2,None,None,None,None
7390,220113,4223,40532.6062651,1,None,None,None,None
7391,8888888888,4223,2451654.5,2,None,None,None,None
7392,478877,4224,43133.0889872,1,None,None,None,None
7393,8888888888,4224,2452966.5,2,None,None,None,None
7394,554762,4225,64257.0075774,1,None,None,None,None
7395,8888888888,4225,2458481.5,2,None,None,None,None
7396,871572,4226,10761.6450813,1,None,None,None,None
7397,8888888888,4226,2461231.5,2,None,None,None,None
7398,672289,4227,30608.0358602,1,None,None,None,None
7399,8888888888,4227,2465594.5,2,None,None,None,None
7400,768282,4228,41564.30341,1,None,None,None,None
7401,8888888888,4228,2469559.5,2,None,None,None,None
7402,393938,4229,14529.8435338,1,None,None,None,None
7403,8888888888,4229,2471400.5,2,None,None,None,None
7404,345727,4230,15861.3999554,1,None,None,None,None
7405,8888888888,4230,2473849.5,2,None,None,None,None
7406,954873,4231,15598.561742,1,None,None,None,None
7407,8888888888,4231,2478387.5,2,None,None,None,None
7408,932991,4232,42107.7735088,1,None,None,None,None
7409,8888888888,4232,2483869.5,2,None,None,None,None
7410,184756,4233,36629.850773,1,None,None,None,None
7411,8888888888,4233,2486954.5,2,None,None,None,None
7412,967879,4234,41200.345669,1,None,None,None,None
7413,8888888888,4234,2488421.5,2,None,None,None,None
7414,393851,4235,46785.3115113,1,None,None,None,None
7415,8888888888,4235,2491385.5,2,None,None,None,None
7416,470262,4236,53405.0397226,1,None,None,None,None
7417,8888888888,4236,2495837.5,2,None,None,None,None
7418,305156,4237,18020.3768089,1,None,None,None,None
7419,8888888888,4237,2500958.5,2,None,None,None,None
7420,589197,4238,48875.3574921,1,None,None,None,None
7421,8888888888,4238,2503086.5,2,None,None,None,None
7422,371491,4239,51760.907656,1,None,None,None,None
7423,8888888888,4239,2509011.5,2,None,None,None,None
7424,923660,4240,23553.3923899,1,None,None,None,None
7425,8888888888,4240,2510433.5,2,None,None,None,None
7426,125917,4241,32056.2578321,1,None,None,None,None
7427,8888888888,4241,2515354.5,2,None,None,None,None
7428,308183,4242,13252.1486386,1,None,None,None,None
7429,8888888888,4242,2516994.5,2,None,None,None,None
7430,918862,4243,45142.3656981,1,None,None,None,None
7431,8888888888,4243,2522087.5,2,None,None,None,None
7432,880727,4244,37316.5861225,1,None,None,None,None
7433,8888888888,4244,2525026.5,2,None,None,None,None
7434,712159,4245,71252.8162222,1,None,None,None,None
7435,8888888888,4245,2530576.5,2,None,None,None,None
7436,918519,4246,12348.610583,1,None,None,None,None
7437,8888888888,4246,2532106.5,2,None,None,None,None
7438,150467,4247,51550.3924879,1,None,None,None,None
7439,8888888888,4247,2533630.5,2,None,None,None,None
7440,936179,4248,48542.4818637,1,None,None,None,None
7441,8888888888,4248,2535053.5,2,None,None,None,None
7442,699610,4249,20764.8571704,1,None,None,None,None
7443,8888888888,4249,2538382.5,2,None,None,None,None
7444,236879,4250,39318.5375181,1,None,None,None,None
7445,8888888888,4250,2542873.5,2,None,None,None,None
7446,237738,4251,34122.4908503,1,None,None,None,None
7447,8888888888,4251,2546815.5,2,None,None,None,None
7448,518505,4252,36750.3661755,1,None,None,None,None
7449,8888888888,4252,2552729.5,2,None,None,None,None
7450,166202,4253,12942.9073493,1,None,None,None,None
7451,8888888888,4253,2556609.5,2,None,None,None,None
7452,697202,4254,23847.0664471,1,None,None,None,None
7453,8888888888,4254,2557346.5,2,None,None,None,None
7454,873515,4255,24709.8497874,1,None,None,None,None
7455,8888888888,4255,2559185.5,2,None,None,None,None
7456,491731,4256,57110.1769914,1,None,None,None,None
7457,8888888888,4256,2564248.5,2,None,None,None,None
7458,306189,4257,4338.96654589,1,None,None,None,None
7459,8888888888,4257,2565903.5,2,None,None,None,None
7460,943992,4258,51378.9395003,1,None,None,None,None
7461,8888888888,4258,2571338.5,2,None,None,None,None
7462,163625,4259,39296.2772098,1,None,None,None,None
7463,8888888888,4259,2573911.5,2,None,None,None,None
7464,826972,4260,14528.3581015,1,None,None,None,None
7465,8888888888,4260,2579459.5,2,None,None,None,None
7466,941307,4261,17270.536364,1,None,None,None,None
7467,8888888888,4261,2583139.5,2,None,None,None,None
7468,467280,4262,38017.5453949,1,None,None,None,None
7469,8888888888,4262,2587958.5,2,None,None,None,None
7470,624937,4263,23309.7786806,1,None,None,None,None
7471,8888888888,4263,2591238.5,2,None,None,None,None
7472,518480,4264,23067.1722646,1,None,None,None,None
7473,8888888888,4264,2597158.5,2,None,None,None,None
7474,936429,4265,35337.4057091,1,None,None,None,None
7475,8888888888,4265,2599767.5,2,None,None,None,None
7476,828379,4266,32829.2576867,1,None,None,None,None
7477,8888888888,4266,2603865.5,2,None,None,None,None
7478,203790,4267,30182.5348317,1,None,None,None,None
7479,8888888888,4267,2607807.5,2,None,None,None,None
7480,165101,4268,23032.2139955,1,None,None,None,None
7481,8888888888,4268,2611861.5,2,None,None,None,None
7482,420727,4269,50694.9935852,1,None,None,None,None
7483,8888888888,4269,2616642.5,2,None,None,None,None
7484,745558,4270,23671.556092,1,None,None,None,None
7485,8888888888,4270,2619921.5,2,None,None,None,None
7486,781588,4271,36314.3485527,1,None,None,None,None
7487,8888888888,4271,2624855.5,2,None,None,None,None
7488,531934,4272,51974.0577529,1,None,None,None,None
7489,8888888888,4272,2629896.5,2,None,None,None,None
7490,471852,4273,31582.4676511,1,None,None,None,None
7491,8888888888,4273,2635057.5,2,None,None,None,None
7492,413103,4274,9387.87315075,1,None,None,None,None
7493,8888888888,4274,2639395.5,2,None,None,None,None
7494,268381,4275,12115.174488,1,None,None,None,None
7495,8888888888,4275,2640259.5,2,None,None,None,None
7496,921658,4276,43830.4749096,1,None,None,None,None
7497,8888888888,4276,2642360.5,2,None,None,None,None
7498,988304,4277,24763.7364816,1,None,None,None,None
7499,8888888888,4277,2647006.5,2,None,None,None,None
7500,587734,4278,34983.9051842,1,None,None,None,None
7501,8888888888,4278,2652653.5,2,None,None,None,None
7502,751890,4279,51202.8750832,1,None,None,None,None
7503,8888888888,4279,2656957.5,2,None,None,None,None
7504,969725,4280,23762.7369921,1,None,None,None,None
7505,8888888888,4280,2661654.5,2,None,None,None,None
7506,708666,4281,54308.6996106,1,None,None,None,None
7507,8888888888,4281,2663765.5,2,None,None,None,None
7508,764406,4282,32244.0778314,1,None,None,None,None
7509,8888888888,4282,2668757.5,2,None,None,None,None
7510,874008,4283,66425.3767705,1,None,None,None,None
7511,8888888888,4283,2673924.5,2,None,None,None,None
7512,475510,4284,44187.4245902,1,None,None,None,None
7513,8888888888,4284,2676115.5,2,None,None,None,None
7514,960256,4285,52611.4890134,1,None,None,None,None
7515,8888888888,4285,2679239.5,2,None,None,None,None
7516,962257,4286,49477.2783564,1,None,None,None,None
7517,8888888888,4286,2681026.5,2,None,None,None,None
7518,940970,4287,33693.39263,1,None,None,None,None
7519,8888888888,4287,2683341.5,2,None,None,None,None
7520,943072,4288,17615.6702986,1,None,None,None,None
7521,8888888888,4288,2688548.5,2,None,None,None,None
7522,749337,4289,25660.8922017,1,None,None,None,None
7523,8888888888,4289,2690818.5,2,None,None,None,None
7524,486555,4290,67894.9050986,1,None,None,None,None
7525,8888888888,4290,2696577.5,2,None,None,None,None
7526,930344,4291,26382.7393758,1,None,None,None,None
7527,8888888888,4291,2697970.5,2,None,None,None,None
7528,602125,4292,17798.9530326,1,None,None,None,None
7529,8888888888,4292,2703200.5,2,None,None,None,None
7530,752325,4293,37785.6731316,1,None,None,None,None
7531,8888888888,4293,2705825.5,2,None,None,None,None
7532,893766,4294,91961.4462947,1,None,None,None,None
7533,8888888888,4294,2709635.5,2,None,None,None,None
7534,624005,4295,25777.960253,1,None,None,None,None
7535,8888888888,4295,2714262.5,2,None,None,None,None
7536,275651,4296,38829.1234236,1,None,None,None,None
7537,8888888888,4296,2718483.5,2,None,None,None,None
7538,908786,4297,53644.2927934,1,None,None,None,None
7539,8888888888,4297,2720174.5,2,None,None,None,None
7540,844747,4298,24214.5788273,1,None,None,None,None
7541,8888888888,4298,2722397.5,2,None,None,None,None
7542,627076,4299,40343.6206475,1,None,None,None,None
7543,8888888888,4299,2725468.5,2,None,None,None,None
7544,876359,4300,35388.0650009,1,None,None,None,None
7545,8888888888,4300,2729312.5,2,None,None,None,None
7546,192134,4301,3114.03084557,1,None,None,None,None
7547,8888888888,4301,2735243.5,2,None,None,None,None
7548,666203,4302,29999.9789816,1,None,None,None,None
7549,8888888888,4302,2739190.5,2,None,None,None,None
7550,674477,4303,8354.61950342,1,None,None,None,None
7551,8888888888,4303,2744983.5,2,None,None,None,None
7552,418939,4304,10849.2215062,1,None,None,None,None
7553,8888888888,4304,2747674.5,2,None,None,None,None
7554,932297,4305,21171.1437386,1,None,None,None,None
7555,8888888888,4305,2749543.5,2,None,None,None,None
7556,893318,4306,55245.7874538,1,None,None,None,None
7557,932991,4306,51857.0301183,2,None,None,None,None
7558,305156,4307,15677.7278238,1,None,None,None,None
7559,371491,4307,54103.5566411,2,None,None,None,None
7560,450148,4308,17427.9473086,1,None,None,None,None
7561,876359,4308,38957.6445702,2,None,None,None,None
7562,674477,4309,7352.06516301,1,None,None,None,None
7563,781588,4310,30504.0527843,1,None,None,None,None
7564,871572,4310,16571.9408497,2,None,None,None,None
7565,602125,4311,15841.068199,1,None,None,None,None
7566,663702,4311,24477.5648659,2,None,None,None,None
7567,567538,4312,38342.3940495,1,None,None,None,None
7568,921658,4312,48569.4224888,2,None,None,None,None
7569,969725,4313,20673.5811832,1,None,None,None,None
7570,150467,4313,54639.5482969,2,None,None,None,None
7571,873515,4314,21003.3723193,1,None,None,None,None
7572,203790,4314,33889.0122998,2,None,None,None,None
7573,475510,4315,37117.4366558,1,None,None,None,None
7574,763673,4315,31822.9936396,2,None,None,None,None
7575,393851,4316,37896.1023241,1,None,None,None,None
7576,371491,4316,62992.7658283,2,None,None,None,None
7577,166202,4317,10872.0421734,1,None,None,None,None
7578,467280,4317,40088.4105708,2,None,None,None,None
7579,783774,4318,55851.6425646,1,None,None,None,None
7580,930344,4318,35474.8672352,2,None,None,None,None
7581,764406,4319,29664.5516048,1,None,None,None,None
7582,918862,4319,47721.8919246,2,None,None,None,None
7583,708666,4320,50507.0906378,1,None,None,None,None
7584,712159,4321,63415.0064377,1,None,None,None,None
7585,699610,4321,28602.6669549,2,None,None,None,None
7586,943072,4322,15677.9465657,1,None,None,None,None
7587,345727,4322,17799.1236882,2,None,None,None,None
7588,567538,4323,32974.4588826,1,None,None,None,None
7589,620127,4323,53170.9140272,2,None,None,None,None
7590,184756,4324,35164.6567421,1,None,None,None,None
7591,764406,4324,31129.7456358,2,None,None,None,None
7592,478877,4325,35369.1329695,1,None,None,None,None
7593,871572,4325,24335.8968674,2,None,None,None,None
7594,165101,4326,16352.8719368,1,None,None,None,None
7595,184756,4326,41843.9988008,2,None,None,None,None
7596,125917,4327,25965.568844,1,None,None,None,None
7597,914466,4328,45752.9392063,1,None,None,None,None
7598,220113,4328,45057.6222306,2,None,None,None,None
7599,764406,4329,24903.7965086,1,None,None,None,None
7600,954873,4329,21824.5108692,2,None,None,None,None
7601,930344,4330,30153.6371499,1,None,None,None,None
7602,627076,4330,45664.8507328,2,None,None,None,None
7603,828379,4331,28233.1616106,1,None,None,None,None
7604,531934,4331,56570.153829,2,None,None,None,None
7605,115528,4332,20234.5111991,1,None,None,None,None
7606,587734,4332,38007.4528346,2,None,None,None,None
7607,893318,4333,48616.2929594,1,None,None,None,None
7608,237738,4333,40751.9853448,2,None,None,None,None
7609,275651,4334,34169.6286128,1,None,None,None,None
7610,624937,4334,27969.2734914,2,None,None,None,None
7611,893318,4335,39379.1972971,1,None,None,None,None
7612,486555,4335,77132.0007608,2,None,None,None,None
7613,371491,4336,51654.0679792,1,None,None,None,None
7614,663702,4336,35816.2627149,2,None,None,None,None
7615,624937,4337,23494.1897328,1,None,None,None,None
7616,697202,4337,28322.1502057,2,None,None,None,None
7617,308183,4338,10601.7189109,1,None,None,None,None
7618,918519,4338,14999.0403107,2,None,None,None,None
7619,450148,4339,14116.63732,1,None,None,None,None
7620,967879,4339,44511.6556577,2,None,None,None,None
7621,486555,4340,63248.2406239,1,None,None,None,None
7622,844747,4340,38098.3389642,2,None,None,None,None
7623,893318,4341,31503.3578377,1,None,None,None,None
7624,393938,4341,22405.6829932,2,None,None,None,None
7625,708666,4342,43941.1688549,1,None,None,None,None
7626,874008,4342,72991.2985534,2,None,None,None,None
7627,764406,4343,24405.7205784,1,None,None,None,None
7628,874008,4343,73489.3744836,2,None,None,None,None
7629,943072,4344,13012.6956496,1,None,None,None,None
7630,674477,4344,10017.3160792,2,None,None,None,None
7631,941307,4345,17270.536364,1,None,None,None,None
7632,478877,4345,35369.1329695,2,None,None,None,None
7633,923660,4346,16958.4425208,1,None,None,None,None
7634,783774,4346,62446.5924338,2,None,None,None,None
7635,932991,4347,46671.3271065,1,None,None,None,None
7636,518505,4347,41936.0691873,2,None,None,None,None
7637,624005,4348,20880.1478049,1,None,None,None,None
7638,554762,4349,52048.1761377,1,None,None,None,None
7639,624937,4349,35703.0211725,2,None,None,None,None
7640,781588,4350,28063.7285616,1,None,None,None,None
7641,954873,4350,24264.8350919,2,None,None,None,None
7642,893318,4351,27092.8877404,1,None,None,None,None
7643,839923,4351,47936.8988256,2,None,None,None,None
7644,826972,4352,11622.6864812,1,None,None,None,None
7645,589197,4352,51781.0291124,2,None,None,None,None
7646,554762,4353,42679.5044329,1,None,None,None,None
7647,115528,4354,17604.0247432,1,None,None,None,None
7648,620127,4354,55801.4004831,2,None,None,None,None
7649,450148,4355,12563.8072148,1,None,None,None,None
7650,699610,4355,30155.4970601,2,None,None,None,None
7651,413103,4356,7885.81344663,1,None,None,None,None
7652,627076,4356,47166.9104369,2,None,None,None,None
7653,163625,4357,34973.6867168,1,None,None,None,None
7654,891150,4357,47939.789624,2,None,None,None,None
7655,166202,4358,8806.35416044,1,None,None,None,None
7656,184756,4358,43909.6868137,2,None,None,None,None
7657,166202,4359,7573.46457798,1,None,None,None,None
7658,620127,4359,57034.2900656,2,None,None,None,None
7659,962257,4360,43045.2321701,1,None,None,None,None
7660,712159,4360,69847.0526241,2,None,None,None,None
7661,936179,4361,42717.3840401,1,None,None,None,None
7662,305156,4361,21502.8256474,2,None,None,None,None
7663,666203,4362,20699.9854973,1,None,None,None,None
7664,450148,4362,21863.8006991,2,None,None,None,None
7665,745558,4363,19173.9604345,1,None,None,None,None
7666,960256,4363,57109.0846709,2,None,None,None,None
7667,954873,4364,19654.5164244,1,None,None,None,None
7668,880727,4364,41926.9047899,2,None,None,None,None
7669,450148,4365,18802.8686012,1,None,None,None,None
7670,518505,4365,44997.0012852,2,None,None,None,None
7671,150467,4366,45897.2205694,1,None,None,None,None
7672,914466,4366,54495.2669338,2,None,None,None,None
7673,220113,4367,40551.8600075,1,None,None,None,None
7674,781588,4368,23854.1692773,1,None,None,None,None
7675,518480,4368,27276.7315488,2,None,None,None,None
7676,567538,4369,26379.5671061,1,None,None,None,None
7677,708666,4369,50536.0606314,2,None,None,None,None
7678,918862,4370,46290.2351669,1,None,None,None,None
7679,908786,4370,55075.9495512,2,None,None,None,None
7680,943072,4371,8978.75999819,1,None,None,None,None
